docs,tokens,step,weights,probe_acc,run,model_size,setting,corpus_type,level,seed,budget_mult,docs_since_window
369920,10375225,2890,main_at_snapshot,0.0,FLAT_seed5_S_base,S,base,FLAT,300,5,1,-3900080
411008,11527225,3211,branch,0.0,FLAT_seed5_S_base,S,base,FLAT,300,5,1,-3858992
835456,23431096,6527,main_at_snapshot,0.0,FLAT_seed5_S_base,S,base,FLAT,300,5,1,-3434544
928256,26033459,7252,branch,0.0005,FLAT_seed5_S_base,S,base,FLAT,300,5,1,-3341744
1886976,52922622,14742,main_at_snapshot,0.0,FLAT_seed5_S_base,S,base,FLAT,300,5,1,-2383024
2096512,58799778,16379,branch,0.0,FLAT_seed5_S_base,S,base,FLAT,300,5,1,-2173488
4262016,119534829,33297,main_at_snapshot,0.9105,FLAT_seed5_S_base,S,base,FLAT,300,5,1,-7984
4735616,132818051,36997,branch,0.061,FLAT_seed5_S_base,S,base,FLAT,300,5,1,465616
4270080,119761013,33360,main,0.921,FLAT_seed5_S_base,S,base,FLAT,300,5,1,80
4770048,133783607,37266,main,0.002,FLAT_seed5_S_base,S,base,FLAT,300,5,1,500048
5270016,147806277,41172,main,0.0,FLAT_seed5_S_base,S,base,FLAT,300,5,1,1000016
5770112,161831882,45079,main,0.0005,FLAT_seed5_S_base,S,base,FLAT,300,5,1,1500112
6270080,175854738,48985,main,0.0,FLAT_seed5_S_base,S,base,FLAT,300,5,1,2000080
6770048,189875624,52891,main,0.0,FLAT_seed5_S_base,S,base,FLAT,300,5,1,2500048
7270016,203899045,56797,main,0.0,FLAT_seed5_S_base,S,base,FLAT,300,5,1,3000016
7770112,217927394,60704,main,0.0005,FLAT_seed5_S_base,S,base,FLAT,300,5,1,3500112
8270080,231950274,64610,main,0.001,FLAT_seed5_S_base,S,base,FLAT,300,5,1,4000080
8770048,245973096,68516,main,0.0005,FLAT_seed5_S_base,S,base,FLAT,300,5,1,4500048
9270016,259995408,72422,main,0.0005,FLAT_seed5_S_base,S,base,FLAT,300,5,1,5000016
9626880,270003044,75210,main_at_snapshot,0.0,FLAT_seed5_S_base,S,base,FLAT,300,5,1,5356880
10696448,300001065,83566,branch,0.0005,FLAT_seed5_S_base,S,base,FLAT,300,5,1,6426448
32128,901491,251,main_at_snapshot,0.0,RAW_seed1_L_base,L,base,RAW,RAW,1,1,-4237872
35712,1002054,279,branch,0.0005,RAW_seed1_L_base,L,base,RAW,RAW,1,1,-4234288
72576,2035863,567,main_at_snapshot,0.0005,RAW_seed1_L_base,L,base,RAW,RAW,1,1,-4197424
80640,2262035,630,branch,0.0005,RAW_seed1_L_base,L,base,RAW,RAW,1,1,-4189360
163840,4595334,1280,main_at_snapshot,0.0,RAW_seed1_L_base,L,base,RAW,RAW,1,1,-4106160
182016,5105143,1422,branch,0.0,RAW_seed1_L_base,L,base,RAW,RAW,1,1,-4087984
369920,10375442,2890,main_at_snapshot,0.0,RAW_seed1_L_base,L,base,RAW,RAW,1,1,-3900080
410880,11524536,3210,branch,0.0,RAW_seed1_L_base,L,base,RAW,RAW,1,1,-3859120
835328,23429201,6526,main_at_snapshot,0.0,RAW_seed1_L_base,L,base,RAW,RAW,1,1,-3434672
928128,26032025,7251,branch,0.0,RAW_seed1_L_base,L,base,RAW,RAW,1,1,-3341872
1886848,52921445,14741,main_at_snapshot,0.0,RAW_seed1_L_base,L,base,RAW,RAW,1,1,-2383152
2096512,58801209,16379,branch,0.0,RAW_seed1_L_base,L,base,RAW,RAW,1,1,-2173488
4262144,119536862,33298,main_at_snapshot,1.0,RAW_seed1_L_base,L,base,RAW,RAW,1,1,-7856
4735616,132815933,36997,branch,0.9135,RAW_seed1_L_base,L,base,RAW,RAW,1,1,465616
4270080,119759387,33360,main,1.0,RAW_seed1_L_base,L,base,RAW,RAW,1,1,80
4770048,133781620,37266,main,0.2725,RAW_seed1_L_base,L,base,RAW,RAW,1,1,500048
5270016,147804252,41172,main,0.056,RAW_seed1_L_base,L,base,RAW,RAW,1,1,1000016
5770112,161830580,45079,main,0.017,RAW_seed1_L_base,L,base,RAW,RAW,1,1,1500112
6270080,175855283,48985,main,0.007,RAW_seed1_L_base,L,base,RAW,RAW,1,1,2000080
6770048,189878305,52891,main,0.007,RAW_seed1_L_base,L,base,RAW,RAW,1,1,2500048
7270016,203901008,56797,main,0.0015,RAW_seed1_L_base,L,base,RAW,RAW,1,1,3000016
7770112,217927105,60704,main,0.0015,RAW_seed1_L_base,L,base,RAW,RAW,1,1,3500112
8270080,231950503,64610,main,0.0015,RAW_seed1_L_base,L,base,RAW,RAW,1,1,4000080
8770048,245973511,68516,main,0.001,RAW_seed1_L_base,L,base,RAW,RAW,1,1,4500048
9270016,259997948,72422,main,0.001,RAW_seed1_L_base,L,base,RAW,RAW,1,1,5000016
9626752,270003495,75209,main_at_snapshot,0.0005,RAW_seed1_L_base,L,base,RAW,RAW,1,1,5356752
10696320,300001987,83565,branch,0.0005,RAW_seed1_L_base,L,base,RAW,RAW,1,1,6426320
35712,1002054,279,main,0.0005,RAW_seed1_L_cosine,L,cosine,RAW,RAW,1,1,-4234288
80640,2262035,630,main,0.0005,RAW_seed1_L_cosine,L,cosine,RAW,RAW,1,1,-4189360
182016,5105143,1422,main,0.0,RAW_seed1_L_cosine,L,cosine,RAW,RAW,1,1,-4087984
410880,11524536,3210,main,0.0,RAW_seed1_L_cosine,L,cosine,RAW,RAW,1,1,-3859120
928128,26032025,7251,main,0.0,RAW_seed1_L_cosine,L,cosine,RAW,RAW,1,1,-3341872
2096512,58801209,16379,main,0.0005,RAW_seed1_L_cosine,L,cosine,RAW,RAW,1,1,-2173488
4270080,119759387,33360,main,1.0,RAW_seed1_L_cosine,L,cosine,RAW,RAW,1,1,80
4735616,132815933,36997,main,0.7055,RAW_seed1_L_cosine,L,cosine,RAW,RAW,1,1,465616
4770048,133781620,37266,main,0.6775,RAW_seed1_L_cosine,L,cosine,RAW,RAW,1,1,500048
5270016,147804252,41172,main,0.3215,RAW_seed1_L_cosine,L,cosine,RAW,RAW,1,1,1000016
5770112,161830580,45079,main,0.194,RAW_seed1_L_cosine,L,cosine,RAW,RAW,1,1,1500112
6270080,175855283,48985,main,0.154,RAW_seed1_L_cosine,L,cosine,RAW,RAW,1,1,2000080
6770048,189878305,52891,main,0.123,RAW_seed1_L_cosine,L,cosine,RAW,RAW,1,1,2500048
7270016,203901008,56797,main,0.1175,RAW_seed1_L_cosine,L,cosine,RAW,RAW,1,1,3000016
7770112,217927105,60704,main,0.0975,RAW_seed1_L_cosine,L,cosine,RAW,RAW,1,1,3500112
8270080,231950503,64610,main,0.0955,RAW_seed1_L_cosine,L,cosine,RAW,RAW,1,1,4000080
8770048,245973511,68516,main,0.094,RAW_seed1_L_cosine,L,cosine,RAW,RAW,1,1,4500048
9270016,259997948,72422,main,0.089,RAW_seed1_L_cosine,L,cosine,RAW,RAW,1,1,5000016
9770112,274023948,76329,main,0.089,RAW_seed1_L_cosine,L,cosine,RAW,RAW,1,1,5500112
10270080,288048038,80235,main,0.0835,RAW_seed1_L_cosine,L,cosine,RAW,RAW,1,1,6000080
10696320,300001987,83565,main,0.079,RAW_seed1_L_cosine,L,cosine,RAW,RAW,1,1,6426320
32128,901491,251,main_at_snapshot,0.0,RAW_seed1_L_wd0,L,wd0,RAW,RAW,1,1,-4237872
35712,1002054,279,branch,0.0,RAW_seed1_L_wd0,L,wd0,RAW,RAW,1,1,-4234288
72576,2035863,567,main_at_snapshot,0.0005,RAW_seed1_L_wd0,L,wd0,RAW,RAW,1,1,-4197424
80640,2262035,630,branch,0.0005,RAW_seed1_L_wd0,L,wd0,RAW,RAW,1,1,-4189360
163840,4595334,1280,main_at_snapshot,0.0,RAW_seed1_L_wd0,L,wd0,RAW,RAW,1,1,-4106160
182016,5105143,1422,branch,0.0,RAW_seed1_L_wd0,L,wd0,RAW,RAW,1,1,-4087984
369920,10375442,2890,main_at_snapshot,0.0,RAW_seed1_L_wd0,L,wd0,RAW,RAW,1,1,-3900080
410880,11524536,3210,branch,0.0005,RAW_seed1_L_wd0,L,wd0,RAW,RAW,1,1,-3859120
835328,23429201,6526,main_at_snapshot,0.0,RAW_seed1_L_wd0,L,wd0,RAW,RAW,1,1,-3434672
928128,26032025,7251,branch,0.0005,RAW_seed1_L_wd0,L,wd0,RAW,RAW,1,1,-3341872
1886848,52921445,14741,main_at_snapshot,0.0005,RAW_seed1_L_wd0,L,wd0,RAW,RAW,1,1,-2383152
2096512,58801209,16379,branch,0.0,RAW_seed1_L_wd0,L,wd0,RAW,RAW,1,1,-2173488
4262144,119536862,33298,main_at_snapshot,1.0,RAW_seed1_L_wd0,L,wd0,RAW,RAW,1,1,-7856
4735616,132815933,36997,branch,0.9355,RAW_seed1_L_wd0,L,wd0,RAW,RAW,1,1,465616
4270080,119759387,33360,main,1.0,RAW_seed1_L_wd0,L,wd0,RAW,RAW,1,1,80
4770048,133781620,37266,main,0.4315,RAW_seed1_L_wd0,L,wd0,RAW,RAW,1,1,500048
5270016,147804252,41172,main,0.162,RAW_seed1_L_wd0,L,wd0,RAW,RAW,1,1,1000016
5770112,161830580,45079,main,0.082,RAW_seed1_L_wd0,L,wd0,RAW,RAW,1,1,1500112
6270080,175855283,48985,main,0.057,RAW_seed1_L_wd0,L,wd0,RAW,RAW,1,1,2000080
6770048,189878305,52891,main,0.0285,RAW_seed1_L_wd0,L,wd0,RAW,RAW,1,1,2500048
7270016,203901008,56797,main,0.024,RAW_seed1_L_wd0,L,wd0,RAW,RAW,1,1,3000016
7770112,217927105,60704,main,0.0165,RAW_seed1_L_wd0,L,wd0,RAW,RAW,1,1,3500112
8270080,231950503,64610,main,0.012,RAW_seed1_L_wd0,L,wd0,RAW,RAW,1,1,4000080
8770048,245973511,68516,main,0.01,RAW_seed1_L_wd0,L,wd0,RAW,RAW,1,1,4500048
9270016,259997948,72422,main,0.0085,RAW_seed1_L_wd0,L,wd0,RAW,RAW,1,1,5000016
9626752,270003495,75209,main_at_snapshot,0.007,RAW_seed1_L_wd0,L,wd0,RAW,RAW,1,1,5356752
10696320,300001987,83565,branch,0.011,RAW_seed1_L_wd0,L,wd0,RAW,RAW,1,1,6426320
32128,901491,251,main_at_snapshot,0.0005,RAW_seed1_M_base,M,base,RAW,RAW,1,1,-4237872
35712,1002054,279,branch,0.0,RAW_seed1_M_base,M,base,RAW,RAW,1,1,-4234288
72576,2035863,567,main_at_snapshot,0.001,RAW_seed1_M_base,M,base,RAW,RAW,1,1,-4197424
80640,2262035,630,branch,0.0005,RAW_seed1_M_base,M,base,RAW,RAW,1,1,-4189360
163840,4595334,1280,main_at_snapshot,0.0,RAW_seed1_M_base,M,base,RAW,RAW,1,1,-4106160
182016,5105143,1422,branch,0.0005,RAW_seed1_M_base,M,base,RAW,RAW,1,1,-4087984
369920,10375442,2890,main_at_snapshot,0.0005,RAW_seed1_M_base,M,base,RAW,RAW,1,1,-3900080
410880,11524536,3210,branch,0.0,RAW_seed1_M_base,M,base,RAW,RAW,1,1,-3859120
835328,23429201,6526,main_at_snapshot,0.0,RAW_seed1_M_base,M,base,RAW,RAW,1,1,-3434672
928128,26032025,7251,branch,0.0,RAW_seed1_M_base,M,base,RAW,RAW,1,1,-3341872
1886848,52921445,14741,main_at_snapshot,0.0005,RAW_seed1_M_base,M,base,RAW,RAW,1,1,-2383152
2096512,58801209,16379,branch,0.001,RAW_seed1_M_base,M,base,RAW,RAW,1,1,-2173488
4262144,119536862,33298,main_at_snapshot,1.0,RAW_seed1_M_base,M,base,RAW,RAW,1,1,-7856
4735616,132815933,36997,branch,0.87,RAW_seed1_M_base,M,base,RAW,RAW,1,1,465616
4270080,119759387,33360,main,0.9995,RAW_seed1_M_base,M,base,RAW,RAW,1,1,80
4770048,133781620,37266,main,0.226,RAW_seed1_M_base,M,base,RAW,RAW,1,1,500048
5270016,147804252,41172,main,0.0375,RAW_seed1_M_base,M,base,RAW,RAW,1,1,1000016
5770112,161830580,45079,main,0.0155,RAW_seed1_M_base,M,base,RAW,RAW,1,1,1500112
6270080,175855283,48985,main,0.008,RAW_seed1_M_base,M,base,RAW,RAW,1,1,2000080
6770048,189878305,52891,main,0.0025,RAW_seed1_M_base,M,base,RAW,RAW,1,1,2500048
7270016,203901008,56797,main,0.002,RAW_seed1_M_base,M,base,RAW,RAW,1,1,3000016
7770112,217927105,60704,main,0.0005,RAW_seed1_M_base,M,base,RAW,RAW,1,1,3500112
8270080,231950503,64610,main,0.0025,RAW_seed1_M_base,M,base,RAW,RAW,1,1,4000080
8770048,245973511,68516,main,0.0005,RAW_seed1_M_base,M,base,RAW,RAW,1,1,4500048
9270016,259997948,72422,main,0.0,RAW_seed1_M_base,M,base,RAW,RAW,1,1,5000016
9626752,270003495,75209,main_at_snapshot,0.001,RAW_seed1_M_base,M,base,RAW,RAW,1,1,5356752
10696320,300001987,83565,branch,0.0005,RAW_seed1_M_base,M,base,RAW,RAW,1,1,6426320
64256,1802677,502,main_at_snapshot,0.0,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,-4205744
71296,2000003,557,branch,0.0,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,-4198704
145024,4067284,1133,main_at_snapshot,0.0005,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,-4124976
161152,4519987,1259,branch,0.0,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,-4108848
327552,9187145,2559,main_at_snapshot,0.0,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,-3942448
363904,10206679,2843,branch,0.0,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,-3906096
739712,20747481,5779,main_at_snapshot,0.0,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,-3530288
821888,23052019,6421,branch,0.0005,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,-3448112
1670656,46858550,13052,main_at_snapshot,0.0,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,-2599344
1856256,52063547,14502,branch,0.0,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,-2413744
3773824,105841310,29483,main_at_snapshot,1.0,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,-496176
4193152,117601921,32759,branch,1.0,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,-76848
4270080,119759387,33360,main,0.9995,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,80
4770048,133781620,37266,main,0.226,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,500048
5270016,147804252,41172,main,0.0375,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,1000016
5770112,161830580,45079,main,0.0155,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,1500112
6270080,175855283,48985,main,0.008,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,2000080
6770048,189878305,52891,main,0.0025,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,2500048
7270016,203901008,56797,main,0.002,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,3000016
7770112,217927105,60704,main,0.0005,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,3500112
8270080,231950503,64610,main,0.0025,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,4000080
8523904,239069193,66593,main_at_snapshot,0.0005,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,4253904
9470848,265631138,73991,branch,0.002,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,5200848
8770048,245973511,68516,main,0.0005,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,4500048
9270016,259997948,72422,main,0.0,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,5000016
9770112,274023948,76329,main,0.0,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,5500112
10270080,288048038,80235,main,0.001,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,6000080
10770048,302069948,84141,main,0.001,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,6500048
11270016,316090527,88047,main,0.0,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,7000016
11770112,330116492,91954,main,0.001,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,7500112
12270080,344136099,95860,main,0.0,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,8000080
12770048,358159757,99766,main,0.0005,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,8500048
13270016,372183987,103672,main,0.0,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,9000016
13770112,386209714,107579,main,0.0,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,9500112
14270080,400231781,111485,main,0.0005,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,10000080
14770048,414254798,115391,main,0.0,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,10500048
15270016,428276520,119297,main,0.0,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,11000016
15770112,442301814,123204,main,0.0005,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,11500112
16270080,456324771,127110,main,0.0,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,12000080
16770048,470349092,131016,main,0.0,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,12500048
17270016,484370427,134922,main,0.0005,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,13000016
17770112,498395570,138829,main,0.0,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,13500112
18270080,512417841,142735,main,0.0005,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,14000080
18770048,526440620,146641,main,0.0005,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,14500048
19253504,540000000,150418,main_at_snapshot,0.001,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,14983504
21392768,600000139,167131,branch,0.0005,RAW_seed1_M_base_2B,M,base,RAW,RAW,1,2,17122768
128384,3601147,1003,main_at_snapshot,0.0,RAW_seed1_M_base_4B,M,base,RAW,RAW,1,4,-4141616
142720,4002885,1115,branch,0.0,RAW_seed1_M_base_4B,M,base,RAW,RAW,1,4,-4127280
289920,8131987,2265,main_at_snapshot,0.0005,RAW_seed1_M_base_4B,M,base,RAW,RAW,1,4,-3980080
322176,9036376,2517,branch,0.0005,RAW_seed1_M_base_4B,M,base,RAW,RAW,1,4,-3947824
654976,18370805,5117,main_at_snapshot,0.0005,RAW_seed1_M_base_4B,M,base,RAW,RAW,1,4,-3615024
727680,20409667,5685,branch,0.0,RAW_seed1_M_base_4B,M,base,RAW,RAW,1,4,-3542320
1479296,41490800,11557,main_at_snapshot,0.0,RAW_seed1_M_base_4B,M,base,RAW,RAW,1,4,-2790704
1643648,46100911,12841,branch,0.0005,RAW_seed1_M_base_4B,M,base,RAW,RAW,1,4,-2626352
3341440,93715636,26105,main_at_snapshot,0.999,RAW_seed1_M_base_4B,M,base,RAW,RAW,1,4,-928560
3712640,104125873,29005,branch,1.0,RAW_seed1_M_base_4B,M,base,RAW,RAW,1,4,-557360
4270080,119759387,33360,main,0.9995,RAW_seed1_M_base_4B,M,base,RAW,RAW,1,4,80
4770048,133781620,37266,main,0.226,RAW_seed1_M_base_4B,M,base,RAW,RAW,1,4,500048
5270016,147804252,41172,main,0.0375,RAW_seed1_M_base_4B,M,base,RAW,RAW,1,4,1000016
5770112,161830580,45079,main,0.0155,RAW_seed1_M_base_4B,M,base,RAW,RAW,1,4,1500112
6270080,175855283,48985,main,0.008,RAW_seed1_M_base_4B,M,base,RAW,RAW,1,4,2000080
6770048,189878305,52891,main,0.0025,RAW_seed1_M_base_4B,M,base,RAW,RAW,1,4,2500048
7270016,203901008,56797,main,0.002,RAW_seed1_M_base_4B,M,base,RAW,RAW,1,4,3000016
7547392,211680310,58964,main_at_snapshot,0.0,RAW_seed1_M_base_4B,M,base,RAW,RAW,1,4,3277392
