corpus,zipf_a,filler_n,seed,lr,docs,train_tokens,facts_delivered,bits_delivered,obj_loss_bits_indist,ideal_loss_bits,facts_stored,bits_stored,bits_stored_soft,unseen_top1_acc,train_loss_nats,wall_seconds,git_commit,config_hash,obj_loss_bits_indist_fullvocab,unseen_loss_bits,delivered_top1_acc,cooldown,model_size,n_params_nonemb,n_params_total,bits_stored_per_param,bits_stored_per_param_total,k_sub,frac_stored,mean_exposures,cap,warmup_docs,facts_with_at_least_cstar_exposures,cap_adequacy,budget_tokens,n_uncapped,corpus_type,level,tau,n_facts_at_cap,weighted_acc_p,head_loss_bits,setting,weight_decay,schedule,mid_schedule,probe_acc_branch,probe_acc_main_at_snapshot,budget_mult,run
FLAT,0.5,16,2,0.0001,80640,2261705,28300,339600,11.332549086618425,,27.0908203125,325.08984375,4286.551136136055,0.00045,5.072838306427002,9.269015073776243,51a86202db31,fff530ca89a3,11.40668438337326,12.259563035011292,0.0012014134275618,1,M,7993152,9586944,4.067104488316999e-05,3.3909642504431023e-05,,,,,,,,300000000,,FLAT,100,2.0057493899e-06,39479.0,0.01053,10.30984787273407,wd0_lr3,0.0,constant,0,0.0005,0.0005,1,FLAT_seed2_M_wd0_lr3
FLAT,0.5,16,2,0.0001,182016,5104542,48143,577716,10.0352931511271,,309.246337890625,3710.9560546875,12978.47170995462,0.0002,5.003153324127197,19.475659608840942,51a86202db31,fff530ca89a3,10.144602252691984,12.407010435700416,0.0066676360010801,1,M,7993152,9586944,0.0004642669193188,0.0003870843570889,,,,,,,,300000000,,FLAT,100,2.0057493899e-06,39479.0,0.115455,7.380373977661133,wd0_lr3,0.0,constant,0,0.0015,0.001,1,FLAT_seed2_M_wd0_lr3
FLAT,0.5,16,2,0.0001,411008,11527477,123277,1479324,9.978002913793922,,1052.903076171875,12634.8369140625,26298.398446824503,0.0002,5.0684123039245605,41.55035185813904,51a86202db31,fff530ca89a3,10.03792760149002,12.156915935087204,0.0087850937320019,1,M,7993152,9586944,0.001580707700049,0.0013179212180714,,,,,,,,300000000,,FLAT,100,2.0057493899e-06,39479.0,0.26463,7.656113622665405,wd0_lr3,0.0,constant,0,0.0005,0.001,1,FLAT_seed2_M_wd0_lr3
FLAT,0.5,16,2,0.0001,928256,26034033,274385,3292620,9.45709252573371,,3414.011474609375,40968.1376953125,94825.69155031897,0.0001,5.074527740478516,88.34483647346497,51a86202db31,fff530ca89a3,9.716132620288134,12.205872994232177,0.0126865535652459,1,M,7993152,9586944,0.0051254045582158,0.0042733260667124,,,,,,,,300000000,,FLAT,100,2.0057493899e-06,39479.0,0.333345,7.475135845899582,wd0_lr3,0.0,constant,0,0.0,0.0,1,FLAT_seed2_M_wd0_lr3
FLAT,0.5,16,2,0.0001,2096512,58800742,452540,5430480,6.571069706110805,,35115.5166015625,421386.19921875,417660.9140338676,0.00025,5.018001556396484,191.0561945438385,51a86202db31,fff530ca89a3,6.902531986247599,12.40934805457592,0.0778406328722323,1,M,7993152,9586944,0.052718401854331,0.0439541734278149,,,,,,,,300000000,,FLAT,100,2.0057493899e-06,39479.0,0.654225,4.736271440058947,wd0_lr3,0.0,constant,0,0.0,0.0005,1,FLAT_seed2_M_wd0_lr3
FLAT,0.5,16,2,0.0001,4735360,132815534,646345,7756140,1.6952855529068875,,93325.20092773438,1119902.4111328125,1279295.461839959,0.00025,4.886309146881104,417.5917363166809,51a86202db31,fff530ca89a3,1.8024577366295176,12.92994801864624,0.1446332840820305,1,M,7993152,9586944,0.140107733611573,0.1168153700629535,,,,,,,,300000000,,FLAT,100,2.0057493899e-06,39479.0,0.9108,0.6846418475359678,wd0_lr3,0.0,constant,0,1.0,1.0,1,FLAT_seed2_M_wd0_lr3
FLAT,0.5,16,2,0.0001,10696192,300002541,845007,10140084,0.7904959238227829,,165229.69946289062,1982756.3935546875,2207362.4367385604,0.00015,4.811476230621338,924.5577478408812,51a86202db31,fff530ca89a3,0.8403395009809685,13.075716745686533,0.1957806266693648,1,M,7993152,9586944,0.2480568858886566,0.2068183973490079,,,,,,,,300000000,,FLAT,100,2.0057493899e-06,39479.0,0.947985,0.1344496874352917,wd0_lr3,0.0,constant,0,0.076,0.061,1,FLAT_seed2_M_wd0_lr3
RAW,0.5,16,1,0.0001,35712,1002054,16521,198252,11.86991133605957,,4.966552734375,59.5986328125,727.3845063813687,0.0003,5.296391010284424,3.934934616088867,51a86202db31,d626c0b75db8,11.952948836746216,12.0487686293602,0.0005447612130016,1,M,7993152,9586944,7.456211618708114e-06,6.216645555924808e-06,,,,,,,,300000000,,RAW,RAW,,,0.00306,11.67153472518921,wd0_lr3,0.0,constant,0,0.0,0.0,1,RAW_seed1_M_wd0_lr3
RAW,0.5,16,1,0.0001,80640,2262035,28614,343368,11.32431282604456,,21.01416015625,252.169921875,4272.203813349438,0.0003,5.080766677856445,9.237181901931764,51a86202db31,d626c0b75db8,11.396004515156744,12.266441492557526,0.000978541972461,1,M,7993152,9586944,3.1548245532550865e-05,2.630347291848164e-05,,,,,,,,300000000,,RAW,RAW,,,0.01079,10.30271514415741,wd0_lr3,0.0,constant,0,0.0005,0.0005,1,RAW_seed1_M_wd0_lr3
RAW,0.5,16,1,0.0001,182016,5105143,48475,581700,10.03471167305231,,293.165283203125,3517.9833984375,12952.36476622224,0.0002,5.012568950653076,18.23782444000244,51a86202db31,d626c0b75db8,10.13699866055846,12.401413194561004,0.0062919030428055,1,M,7993152,9586944,0.0004401246715235,0.0003669556637065,,,,,,,,300000000,,RAW,RAW,,,0.116395,7.362722397089004,wd0_lr3,0.0,constant,0,0.0,0.0,1,RAW_seed1_M_wd0_lr3
RAW,0.5,16,1,0.0001,410880,11524536,80829,969948,6.275636925917473,,2960.266357421875,35523.1962890625,52206.17960155329,0.00025,4.891646385192871,37.332191705703735,51a86202db31,d626c0b75db8,6.387256065766234,12.330323808026314,0.0368679558079402,1,M,7993152,9586944,0.0044442037745638,0.0037053722530414,,,,,,,,300000000,,RAW,RAW,,,0.48866,0.6436112760044634,wd0_lr3,0.0,constant,0,0.0005,0.0,1,RAW_seed1_M_wd0_lr3
RAW,0.5,16,1,0.0001,928128,26032025,132442,1589304,3.733423227163777,,10042.66552734375,120511.986328125,158995.80279486565,0.00025,4.727991580963135,79.16316056251526,51a86202db31,d626c0b75db8,3.8294357686145184,12.55542463296652,0.0760710348680932,1,M,7993152,9586944,0.0150769041209431,0.0125704276908392,,,,,,,,300000000,,RAW,RAW,,,0.698775,0.0209741560108959,wd0_lr3,0.0,constant,0,0.0,0.0,1,RAW_seed1_M_wd0_lr3
RAW,0.5,16,1,0.0001,2096512,58801209,212985,2555820,2.561913754679052,,23462.00170898437,281544.0205078125,340776.0001376776,0.00035,4.70992374420166,172.53057312965393,51a86202db31,d626c0b75db8,2.635149036194957,12.573697089767457,0.1104021409958447,1,M,7993152,9586944,0.0352231535829435,0.0293674418571562,,,,,,,,300000000,,RAW,RAW,,,0.79588,0.0073586032572202,wd0_lr3,0.0,constant,0,0.0005,0.0,1,RAW_seed1_M_wd0_lr3
RAW,0.5,16,1,0.0001,4735616,132815933,324075,3888900,1.9856163948816177,,41150.880126953125,493810.5615234375,549337.6020449365,0.0003,4.687437057495117,379.17653012275696,51a86202db31,d626c0b75db8,2.0576760731093144,12.588430066990853,0.1272236365038957,1,M,7993152,9586944,0.0617792031883589,0.0515086519253098,,,,,,,,300000000,,RAW,RAW,,,0.84848,0.0055167007483541,wd0_lr3,0.0,constant,0,0.999,1.0,1,RAW_seed1_M_wd0_lr3
RAW,0.5,16,1,0.0001,10696320,300001987,488690,5864280,1.518905165914225,,67247.69091796875,806972.291015625,830099.9999376632,0.0004,4.692544937133789,842.4875376224518,51a86202db31,d626c0b75db8,1.5889900269984003,12.455731198334696,0.1378522171519777,1,M,7993152,9586944,0.1009579563876209,0.0841740904104191,,,,,,,,300000000,,RAW,RAW,,,0.88904,0.0034397258945973,wd0_lr3,0.0,constant,0,0.0315,0.032,1,RAW_seed1_M_wd0_lr3
RAW,0.5,16,2,0.0001,35712,1002175,16504,198048,11.866540104479787,,2.970703125,35.6484375,795.8914834323882,0.00015,5.267453193664551,3.928833723068237,51a86202db31,6df4ce0c92c0,11.957443725209236,12.05260231218338,0.0004241396025206,1,M,7993152,9586944,4.459872338221517e-06,3.718435979181687e-06,,,,,,,,300000000,,RAW,RAW,,,0.00195,11.651520858764648,wd0_lr3,0.0,constant,0,0.0,0.0,1,RAW_seed2_M_wd0_lr3
RAW,0.5,16,2,0.0001,80640,2261705,28300,339600,11.332549086618425,,27.0908203125,325.08984375,4286.551136136055,0.00045,5.072838306427002,8.511412382125854,51a86202db31,6df4ce0c92c0,11.40668438337326,12.259563035011292,0.0012014134275618,1,M,7993152,9586944,4.067104488316999e-05,3.3909642504431023e-05,,,,,,,,300000000,,RAW,RAW,,,0.01053,10.30984787273407,wd0_lr3,0.0,constant,0,0.0005,0.0005,1,RAW_seed2_M_wd0_lr3
RAW,0.5,16,2,0.0001,182016,5104542,48143,577716,10.0352931511271,,309.246337890625,3710.9560546875,12978.47170995462,0.0002,5.003153324127197,17.54298973083496,51a86202db31,6df4ce0c92c0,10.144602252691984,12.407010435700416,0.0066676360010801,1,M,7993152,9586944,0.0004642669193188,0.0003870843570889,,,,,,,,300000000,,RAW,RAW,,,0.115455,7.380373977661133,wd0_lr3,0.0,constant,0,0.0015,0.001,1,RAW_seed2_M_wd0_lr3
RAW,0.5,16,2,0.0001,411008,11527477,80709,968508,6.30116652341662,,2889.295654296875,34671.5478515625,51905.70463638319,0.00025,4.850141525268555,36.83407545089722,51a86202db31,6df4ce0c92c0,6.414140521693863,12.336829250741005,0.036043068307128,1,M,7993152,9586944,0.0043376565154225,0.0036165380596321,,,,,,,,300000000,,RAW,RAW,,,0.484535,0.6555326080843806,wd0_lr3,0.0,constant,0,0.0005,0.0,1,RAW_seed2_M_wd0_lr3
RAW,0.5,16,2,0.0001,928256,26034033,132534,1590408,3.734434614138064,,9989.64306640625,119875.716796875,160369.7730621803,0.00015,4.762946605682373,78.80897760391235,51a86202db31,6df4ce0c92c0,3.826679821384775,12.571041007518769,0.0756183318997389,1,M,7993152,9586944,0.0149973022903699,0.0125040593537288,,,,,,,,300000000,,RAW,RAW,,,0.698055,0.0201225778432562,wd0_lr3,0.0,constant,0,0.0,0.0,1,RAW_seed2_M_wd0_lr3
RAW,0.5,16,2,0.0001,2096512,58800742,212453,2549436,2.5507419998492806,,23677.131591796875,284125.5791015625,344016.0028418589,0.0002,4.723301410675049,171.88603162765503,51a86202db31,6df4ce0c92c0,2.6218098508172942,12.60054744913578,0.1116905856824803,1,M,7993152,9586944,0.0355461248705845,0.0296367204295302,,,,,,,,300000000,,RAW,RAW,,,0.79798,0.0075814396481728,wd0_lr3,0.0,constant,0,0.0,0.001,1,RAW_seed2_M_wd0_lr3
RAW,0.5,16,2,0.0001,4735360,132815534,323533,3882396,1.9850546575817236,,41481.01245117188,497772.1494140625,553540.6851308127,0.0004,4.704203128814697,378.6344406604767,51a86202db31,6df4ce0c92c0,2.0541930240487853,12.58546795258522,0.1284567571159665,1,M,7993152,9586944,0.0622748259277519,0.0519218793198398,,,,,,,,300000000,,RAW,RAW,,,0.848795,0.0055644942922517,wd0_lr3,0.0,constant,0,0.995,1.0,1,RAW_seed2_M_wd0_lr3
RAW,0.5,16,2,0.0001,10696192,300002541,488195,5858340,1.5201931607137755,,67221.81176757812,806661.7412109375,844987.6441269175,0.00015,4.664095401763916,842.4110734462738,51a86202db31,6df4ce0c92c0,1.599521468558999,12.491029051828384,0.137938733497885,1,M,7993152,9586944,0.1009191044047376,0.084141697417961,,,,,,,,300000000,,RAW,RAW,,,0.888175,0.0030937639969633,wd0_lr3,0.0,constant,0,0.0375,0.031,1,RAW_seed2_M_wd0_lr3
CURATEDF,0.5,0,3,0.003,83072,1000430,29062,348744,10.7085585572505,,93.90478515625,1126.857421875,9785.296305226087,0.00015,2.330662965774536,5.617714881896973,51a86202db31,9c4e7b907b7f,10.806255221253634,12.946988978552818,0.003475328607804,1,S,2045568,2972592,0.000550877517577,0.0003790824377765,,,,,,,,300000000,,CURATED,300,1.2418569654e-05,11005.0,0.03598,8.257092401504517,base,0.1,constant,0,0.0,0.0,1,CURATEDF_seed3_S_base
CURATEDF,0.5,0,3,0.003,187520,2258949,49356,592272,6.483942747072782,,2736.9501953125,32843.40234375,59301.828894618055,0.00025,2.023191452026367,12.78010082244873,51a86202db31,9c4e7b907b7f,6.55420228115947,13.703927606773377,0.0556973822838155,1,S,2045568,2972592,0.0160558839128056,0.0110487420889748,,,,,,,,300000000,,CURATED,300,1.2418569654e-05,11005.0,0.45984,0.6086948532480746,base,0.1,constant,0,0.001,0.0005,1,CURATEDF_seed3_S_base
CURATEDF,0.5,0,3,0.003,423680,5103645,82248,986976,4.401216256595334,,7574.919921875,90899.0390625,135650.4536715321,0.0003,1.7225549221038818,28.056468963623047,51a86202db31,9c4e7b907b7f,4.47153114089598,13.666134153807164,0.092342670946406,1,S,2045568,2972592,0.0444370654324373,0.03057904988727,,,,,,,,300000000,,CURATED,300,1.2418569654e-05,11005.0,0.641935,0.0466440966438967,base,0.1,constant,0,0.0,0.0005,1,CURATEDF_seed3_S_base
CURATEDF,0.5,0,3,0.003,956672,11525473,134970,1619640,3.749501660549024,,10954.04833984375,131448.580078125,182372.90007662147,0.0001,1.5998055934906006,61.92522382736206,51a86202db31,9c4e7b907b7f,3.830161301534402,13.408346941900254,0.0814032748018078,1,S,2045568,2972592,0.0642601859621019,0.044220189006135,,,,,,,,300000000,,CURATED,300,1.2418569654e-05,11005.0,0.697765,0.0259266283466713,base,0.1,constant,0,0.0,0.0,1,CURATEDF_seed3_S_base
CURATEDF,0.5,0,3,0.003,2161024,26032537,298999,3587988,3.258712212186991,,24110.002197265625,289320.0263671875,375490.2473536114,0.0001,1.9674808979034424,137.7632176876068,51a86202db31,9c4e7b907b7f,3.348671073870915,13.3068061252594,0.080879869163442,1,S,2045568,2972592,0.1414375011572274,0.097329208437346,,,,,,,,300000000,,CURATED,300,1.2418569654e-05,11005.0,0.770785,1.2833102754577994,base,0.1,constant,0,0.0,0.0,1,CURATEDF_seed3_S_base
CURATEDF,0.5,0,3,0.003,4881024,58800005,481677,5780124,2.4739444488485587,,28130.403076171875,337564.8369140625,412536.5106034098,0.0001,1.8910951614379885,306.8640205860138,51a86202db31,9c4e7b907b7f,2.5899740596947423,12.744784098410609,0.0586451086516483,1,S,2045568,2972592,0.1650225447963902,0.1135590881338786,,,,,,,,300000000,,CURATED,300,1.2418569654e-05,11005.0,0.814565,0.5750427164896391,base,0.1,constant,0,0.008,0.0245,1,CURATEDF_seed3_S_base
CURATEDF,0.5,0,3,0.003,11024896,132816016,698264,8379168,2.157146489464564,,32906.525390625,394878.3046875,464824.7805074455,0.0002,1.785116195678711,685.1093430519104,51a86202db31,9c4e7b907b7f,2.2455445584431337,12.577409793019294,0.0473703355750833,1,S,2045568,2972592,0.1930409082892868,0.1328397252927748,,,,,,,,300000000,,CURATED,300,1.2418569654e-05,11005.0,0.84155,0.3424313529198989,base,0.1,constant,0,0.0005,0.0,1,CURATEDF_seed3_S_base
CURATEDF,0.5,0,3,0.003,24903296,300000701,883055,10596660,1.8962492032590952,,38783.41040039063,465400.9248046875,540101.2495606651,0.00045,1.7575396299362185,1516.7312259674072,51a86202db31,9c4e7b907b7f,1.9776964909982588,12.568579177212715,0.0441637270611683,1,S,2045568,2972592,0.2275167214214768,0.1565640104005822,,,,,,,,300000000,,CURATED,300,1.2418569654e-05,11005.0,0.85839,0.22448057112284,base,0.1,constant,0,0.0005,0.0,1,CURATEDF_seed3_S_base
CURATEDF,0.5,0,4,0.003,83072,1000779,28979,347748,10.767227425726652,,77.925048828125,935.1005859375,9341.986797416328,0.00025,2.309551477432251,5.576472043991089,51a86202db31,0c51ed1e6f7f,10.867210595160724,12.9311028976202,0.0029331584940819,1,S,2045568,2972592,0.0004571349307075,0.0003145741446984,,,,,,,,300000000,,CURATED,300,1.2418569654e-05,11005.0,0.031865,8.371254647493362,base,0.1,constant,0,0.0,0.0005,1,CURATEDF_seed4_S_base
CURATEDF,0.5,0,4,0.003,187520,2259126,49225,590700,6.512511426709546,,2680.982177734375,32171.7861328125,58906.61279454254,0.0003,1.9561560153961184,12.54431653022766,51a86202db31,0c51ed1e6f7f,6.589126327846507,13.775446173208952,0.0547079735906551,1,S,2045568,2972592,0.0157275564209121,0.010822805865323,,,,,,,,300000000,,CURATED,300,1.2418569654e-05,11005.0,0.455165,0.6055951645430178,base,0.1,constant,0,0.0,0.0,1,CURATEDF_seed4_S_base
CURATEDF,0.5,0,4,0.003,423552,5102755,82336,988032,4.442188939350534,,7327.8984375,87934.78125,134031.22047591957,0.0002,1.7751915454864502,27.56275510787964,51a86202db31,0c51ed1e6f7f,4.515788640751847,13.703489379370213,0.0892440730664593,1,S,2045568,2972592,0.0429879531015346,0.0295818535641621,,,,,,,,300000000,,CURATED,300,1.2418569654e-05,11005.0,0.63577,0.0538008526219055,base,0.1,constant,0,0.0,0.0,1,CURATEDF_seed4_S_base
CURATEDF,0.5,0,4,0.003,956672,11525560,135247,1622964,3.7367123522808456,,10763.980712890623,129167.7685546875,183364.19333215625,0.0001,1.642356038093567,60.37505292892456,51a86202db31,0c51ed1e6f7f,3.8797538687553694,13.423260115587713,0.0798317153060696,1,S,2045568,2972592,0.0631451843960638,0.0434529086247582,,,,,,,,300000000,,CURATED,300,1.2418569654e-05,11005.0,0.695575,0.0211472984235733,base,0.1,constant,0,0.001,0.001,1,CURATEDF_seed4_S_base
CURATEDF,0.5,0,4,0.003,2161024,26031875,298632,3583584,3.129922269741511,,23034.091796875,276409.1015625,357607.7230173843,0.0,1.870636820793152,134.44428873062134,51a86202db31,0c51ed1e6f7f,3.2226290815434138,13.125018914675712,0.077376168662434,1,S,2045568,2972592,0.1351258435615437,0.0929858862442272,,,,,,,,300000000,,CURATED,300,1.2418569654e-05,11005.0,0.76888,1.097738932791166,base,0.1,constant,0,0.0005,0.0,1,CURATEDF_seed4_S_base
CURATEDF,0.5,0,4,0.003,4881536,58800588,481807,5781684,2.540918018543284,,26653.371337890625,319840.4560546875,389463.3695812095,0.00025,1.8256367444992063,300.0441632270813,51a86202db31,0c51ed1e6f7f,2.608447058280248,12.783306741952895,0.0555637423283596,1,S,2045568,2972592,0.1563577725378415,0.1075964868554741,,,,,,,,300000000,,CURATED,300,1.2418569654e-05,11005.0,0.812435,0.5691922203088179,base,0.1,constant,0,0.0125,0.0215,1,CURATEDF_seed4_S_base
CURATEDF,0.5,0,4,0.003,11025408,132815653,698503,8382036,2.1689844135734253,,32704.467041015625,392453.6044921875,464003.87554432766,0.0,1.7922370433807373,671.6104552745819,51a86202db31,0c51ed1e6f7f,2.2616536641464986,12.588585697722436,0.0470649374447926,1,S,2045568,2972592,0.1918555650519501,0.1320240397915985,,,,,,,,300000000,,CURATED,300,1.2418569654e-05,11005.0,0.840085,0.3589292966611683,base,0.1,constant,0,0.0,0.0005,1,CURATEDF_seed4_S_base
CURATEDF,0.5,0,4,0.003,24903040,300000974,882867,10594404,1.9017024991316616,,36745.456298828125,440945.4755859375,512636.0997387004,0.00025,1.7678245306015017,1507.4053003787994,51a86202db31,0c51ed1e6f7f,1.9748759422525344,12.541499272489547,0.0418647429340999,1,S,2045568,2972592,0.2155613871481845,0.1483370323226119,,,,,,,,300000000,,CURATED,300,1.2418569654e-05,11005.0,0.85499,0.2012712426166981,base,0.1,constant,0,0.0,0.0,1,CURATEDF_seed4_S_base
CURATEDF,0.5,0,5,0.003,83072,1001318,29087,349044,10.363091605672835,,87.898681640625,1054.7841796875,13852.598131134606,0.0004,2.2699575424194336,5.677960157394409,51a86202db31,b57a47ff1646,10.450194657244682,13.054319173288343,0.0032660638773335,1,S,2045568,2972592,0.0005156436645897,0.0003548365129447,,,,,,,,300000000,,CURATED,300,1.2418569654e-05,11005.0,0.03487,7.584500860929489,base,0.1,constant,0,0.0005,0.0,1,CURATEDF_seed5_S_base
CURATEDF,0.5,0,5,0.003,187520,2259386,49404,592848,6.318220757218655,,2942.9384765625,35315.26171875,62794.755072731255,0.0002,1.9903502464294436,12.843101978302002,51a86202db31,b57a47ff1646,6.393186504969699,13.662874108314512,0.0598129706096672,1,S,2045568,2972592,0.0172642814703544,0.0118802922563035,,,,,,,,300000000,,CURATED,300,1.2418569654e-05,11005.0,0.474055,0.5297185696065426,base,0.1,constant,0,0.0005,0.0,1,CURATEDF_seed5_S_base
CURATEDF,0.5,0,5,0.003,423552,5102320,82648,991776,4.371253035272011,,7758.822265625,93105.8671875,137579.71632339907,0.0001,1.7853162288665771,28.466777563095093,51a86202db31,b57a47ff1646,4.444568974751904,13.58677041451931,0.0941220598199593,1,S,2045568,2972592,0.0455158993431164,0.0313214417543679,,,,,,,,300000000,,CURATED,300,1.2418569654e-05,11005.0,0.644505,0.0455132551360875,base,0.1,constant,0,0.0,0.0,1,CURATEDF_seed5_S_base
CURATEDF,0.5,0,5,0.003,956928,11525013,135156,1621872,3.732743032430255,,11077.0029296875,132924.03515625,184591.89113368432,0.00015,1.5550580024719238,62.67603921890259,51a86202db31,b57a47ff1646,3.831477538546897,13.540810815429689,0.0822013081180265,1,S,2045568,2972592,0.064981479548101,0.0447165420468903,,,,,,,,300000000,,CURATED,300,1.2418569654e-05,11005.0,0.69926,0.0195418593090726,base,0.1,constant,0,0.0005,0.0,1,CURATEDF_seed5_S_base
CURATEDF,0.5,0,5,0.003,2161152,26032060,298923,3587076,3.2666863628393763,,23973.020751953125,287676.2490234375,381320.9785099672,0.00025,1.9200187921524048,139.79832363128662,51a86202db31,b57a47ff1646,3.378725786461225,13.503419155097008,0.0804421205460938,1,S,2045568,2972592,0.1406339212499596,0.0967762306510404,,,,,,,,300000000,,CURATED,300,1.2418569654e-05,11005.0,0.7691,1.2495829018959776,base,0.1,constant,0,0.0,0.0,1,CURATEDF_seed5_S_base
CURATEDF,0.5,0,5,0.003,4881152,58800020,482008,5784096,2.6814038432875367,,29024.322265625,348291.8671875,433366.5519485686,0.0002,1.915450930595398,314.54396653175354,51a86202db31,b57a47ff1646,2.776767785708513,13.068560942959785,0.0604595774343994,1,S,2045568,2972592,0.1702665798387049,0.1171677334755324,,,,,,,,300000000,,CURATED,300,1.2418569654e-05,11005.0,0.81123,0.7558513649106026,base,0.1,constant,0,0.012,0.026,1,CURATEDF_seed5_S_base
CURATEDF,0.5,0,5,0.003,11025024,132815941,698429,8381148,2.160022611466942,,34849.485107421875,418193.8212890625,496922.8606162807,0.00015,1.8202662467956543,715.679500579834,51a86202db31,b57a47ff1646,2.258047904724138,12.75027964785099,0.0501411023883601,1,S,2045568,2972592,0.2044389730818347,0.1406832223490686,,,,,,,,300000000,,CURATED,300,1.2418569654e-05,11005.0,0.8449,0.3744138333564624,base,0.1,constant,0,0.0,0.0005,1,CURATEDF_seed5_S_base
CURATEDF,0.5,0,5,0.003,24903040,300000368,882198,10586376,1.8015562115902408,,40287.61962890625,483451.435546875,569453.1917235821,0.0002,1.7970370054244995,1617.8952796459198,51a86202db31,b57a47ff1646,1.8642150511489783,12.727938447904586,0.0459114620527364,1,S,2045568,2972592,0.2363409261128816,0.1626363239714279,,,,,,,,300000000,,CURATED,300,1.2418569654e-05,11005.0,0.863505,0.1586565962615423,base,0.1,constant,0,0.0,0.0,1,CURATEDF_seed5_S_base
FLAT,0.5,16,1,0.003,35712,1002054,16521,198252,11.937400879859924,,4.966552734375,59.5986328125,1856.110058700085,0.0001,5.091728210449219,3.0120437145233154,51a86202db31,35af13a07464,11.985596735737325,12.63921634902954,0.0005447612130016,1,S,2045568,2975280,2.9135493326303505e-05,2.0031268590687264e-05,,,,,,,,300000000,,FLAT,300,1.2418569654e-05,11005.0,0.0011,11.240478556632995,base,0.1,constant,0,0.0005,0.0,1,FLAT_seed1_S_base
FLAT,0.5,16,1,0.003,80640,2262035,28614,343368,11.779053062443731,,5.01416015625,60.169921875,1964.608532420349,0.0002,5.073015213012695,6.600105285644531,51a86202db31,35af13a07464,11.864961744565964,12.47318895983696,0.0004193751310547,1,S,2045568,2975280,2.9414774710496055e-05,2.0223280455957085e-05,,,,,,,,300000000,,FLAT,300,1.2418569654e-05,11005.0,0.00106,11.078673662185668,base,0.1,constant,0,0.0,0.0,1,FLAT_seed1_S_base
FLAT,0.5,16,1,0.003,182016,5105143,48475,581700,11.74524241153717,,0.165283203125,1.9833984375,2098.023292003869,5e-05,5.068804264068604,13.621474027633669,51a86202db31,35af13a07464,11.843921497778892,12.485000928878785,0.0002475502836513,1,S,2045568,2975280,9.69607677427492e-07,6.666258091675405e-07,,,,,,,,300000000,,FLAT,300,1.2418569654e-05,11005.0,0.00115,11.032875244140625,base,0.1,constant,0,0.0,0.0005,1,FLAT_seed1_S_base
FLAT,0.5,16,1,0.003,410880,11524536,80829,969948,6.104737463013939,,3160.266357421875,37923.1962890625,63327.91218829068,0.0001,4.931987285614014,29.002334117889404,51a86202db31,35af13a07464,6.1893082276187,13.73910821838379,0.0393423152581375,1,S,2045568,2975280,0.0185392009891934,0.0127460932379683,,,,,,,,300000000,,FLAT,300,1.2418569654e-05,11005.0,0.49941,0.3618480764701962,base,0.1,constant,0,0.0005,0.0005,1,FLAT_seed1_S_base
FLAT,0.5,16,1,0.003,928128,26032025,132442,1589304,3.847566105846406,,10070.66552734375,120847.986328125,171901.0659743685,0.00015,4.740569591522217,62.39120864868164,51a86202db31,35af13a07464,3.935234631687933,13.63400213173628,0.0762824481659896,1,S,2045568,2975280,0.0590779609028519,0.0406173490656761,,,,,,,,300000000,,FLAT,300,1.2418569654e-05,11005.0,0.689695,0.0242942935576429,base,0.1,constant,0,0.0,0.001,1,FLAT_seed1_S_base
FLAT,0.5,16,1,0.003,2096512,58801209,292261,3507132,3.208866598292743,,24001.647216796875,288019.7666015625,388213.8402512897,0.0002,4.892889976501465,144.83533263206482,51a86202db31,35af13a07464,3.3753418527375163,13.585535555768011,0.0823681572293258,1,S,2045568,2975280,0.1408018538623807,0.0968042559361009,,,,,,,,300000000,,FLAT,300,1.2418569654e-05,11005.0,0.7693,1.1769037595745175,base,0.1,constant,0,0.0005,0.0005,1,FLAT_seed1_S_base
FLAT,0.5,16,1,0.003,4735616,132815933,473630,5683560,2.737353637570059,,29818.36767578125,357820.412109375,453672.1863501024,0.00025,4.851449966430664,328.40192008018494,51a86202db31,35af13a07464,2.844070710968813,13.452895854353905,0.0632012330300023,1,S,2045568,2975280,0.1749247212067137,0.1202644497692234,,,,,,,,300000000,,FLAT,300,1.2418569654e-05,11005.0,0.815145,0.8579269435945899,base,0.1,constant,0,0.086,0.9455,1,FLAT_seed1_S_base
FLAT,0.5,16,1,0.003,10696320,300001987,690106,8281272,2.207794567578696,,36842.51708984375,442110.205078125,548170.3621865418,0.0002,4.862880229949951,740.3267638683319,51a86202db31,35af13a07464,2.2978833287694305,13.25147232556343,0.0536308914862354,1,S,2045568,2975280,0.2161307788732151,0.1485944869316921,,,,,,,,300000000,,FLAT,300,1.2418569654e-05,11005.0,0.847395,0.4648084983713925,base,0.1,constant,0,0.0,0.0,1,FLAT_seed1_S_base
FLAT,0.5,16,2,0.003,35712,1002175,16504,198048,11.89842312233448,,1.970703125,23.6484375,1843.8875033901213,0.0002,5.060824871063232,2.9946680068969727,51a86202db31,59bc5d7230c9,11.940083676719665,12.617588420534132,0.0003635482307319,1,S,2045568,2975280,1.1560817093345222e-05,7.948306545938533e-06,,,,,,,,300000000,,FLAT,300,1.2418569654e-05,11005.0,0.000915,11.166356758117676,base,0.1,constant,0,0.0,0.0005,1,FLAT_seed2_S_base
